# maciexl-2-or (Data loaded from a file)
# 522 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
83.99,48.045,48.045,-6.604,6.805,-0.01,0.147,-236.086,0.075,236.086,270.035,1.643,0.146,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.228,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.545,90.012,14.905,1012,0.001,340.331,0.019,7.141e5,79,50,0.338,0.205,8.788e-4
84.328,40.728,40.728,-6.607,6.797,0.001,0.072,-237.877,0.075,237.877,270.035,1.594,0.072,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.271,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.546,90.012,14.919,1012,0.001,340.34,0.019,7.145e5,79,50,0.337,0.205,8.773e-4
84.665,33.415,33.415,-6.607,6.791,0.002,0.06,-239.629,0.075,239.629,270.035,1.57,0.06,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.274,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.611,90.012,14.934,1012,0.001,340.349,0.019,7.146e5,79,50,0.337,0.205,8.763e-4
85.002,26.106,26.106,-6.606,6.795,0.029,0.734,-241.378,0.075,241.378,270.035,1.59,0.734,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.492,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.084,90.012,14.948,1012,0.001,340.358,0.019,7.166e5,79,50,0.337,0.205,8.77e-4
85.34,18.799,18.799,-6.596,6.847,-0.025,0.048,-243.274,0.075,243.274,270.035,1.837,0.041,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.164,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81,90.012,14.963,1013,0.001,340.366,0.019,7.137e5,79,50,0.338,0.205,8.861e-4
85.677,11.486,11.486,-6.605,6.852,0.017,0.55,-245.302,0.075,245.302,270.035,1.823,0.55,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.397,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.194,90.012,14.977,1013,0.001,340.375,0.019,7.158e5,79,50,0.337,0.205,8.865e-4
86.015,4.183,4.183,-6.599,6.898,-0.004,0.423,-247.421,0.075,247.421,270.035,2.009,0.423,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.285,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.295,90.012,14.992,1013,0.001,340.384,0.019,7.149e5,79,50,0.193,0.205,8.943e-4
# Event GROUND_HIT occurred at t=86.208 seconds
# Event SIMULATION_END occurred at t=86.208 seconds
86.208,0,0,-6.6,6.923,-0.007,0.233,-248.72,0.075,248.72,270.035,2.091,0.233,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.248,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.934,90.012,15,1013,0.001,340.389,0.019,7.146e5,79,50,NaN,0.206,8.983e-4
