# maciexl-1-or (Data loaded from a file)
# 498 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
11.66,2307.251,2307.251,5.1,6.395,-9.716,9.717,163.245,0.062,163.245,89.954,3.858,0.175,28.61,-80.599,15.126,-6.87e-6,19.882,-8.657e-4,55.462,89.954,3967,245,0.393,0.002,9.79,1074,904,2.157,0,0,0.147,0.66,0.389,0.209,0.062,0.851,4.252,6.254,1.704e-4,0,0,0,0,2.918,2.158,90.012,10.429,931.9,0.001,337.619,0.023,8.08e5,79,50,0.05,0.116,8.618e-4
11.71,2308.045,2308.045,4.614,6.009,-9.71,9.711,163.878,0.062,163.878,89.954,3.849,0.172,28.61,-80.599,16.387,-6.875e-6,20.512,-4.126e-4,54.431,89.954,3967,245,0.393,0.002,9.79,1067,904,2.067,0,0,0.135,0.664,0.393,0.209,0.062,0.862,4.735,6.355,4.164e-4,0,0,0,0,3.433,2.05,90.012,10.427,931.9,0.001,337.618,0.022,7.673e5,79,50,0.05,0.116,8.148e-4
11.76,2308.763,2308.763,4.129,5.639,-9.705,9.707,164.508,0.062,164.508,89.954,3.841,0.166,28.61,-80.599,17.647,-6.875e-6,21.028,2.997e-4,53.4,89.954,3967,245,0.393,0.002,9.79,1060,904,1.982,0,0,0.121,0.669,0.397,0.209,0.062,0.869,5.243,6.337,1.034e-4,0,0,0,0,4.055,1.899,90.012,10.426,931.8,0.001,337.617,0.021,7.243e5,79,50,0.05,0.117,7.701e-4
11.81,2309.4,2309.4,3.644,5.288,-9.693,9.694,165.138,0.062,165.138,89.954,3.833,0.173,28.61,-80.599,19.71,-6.87e-6,21.543,3.359e-4,52.311,89.954,3967,245,0.393,0.002,9.79,1050,904,1.856,0,0,0.11,0.672,0.401,0.209,0.062,0.867,6.107,6.687,-4.322e-4,0,0,0,0,4.648,1.863,90.012,10.425,931.8,0.001,337.616,0.02,6.926e5,79,50,0.05,0.117,7.279e-4
11.86,2309.957,2309.957,3.159,4.96,-9.69,9.692,165.764,0.062,165.764,89.954,3.824,0.165,28.61,-80.599,21.543,-6.87e-6,21.944,9.391e-4,51.222,89.954,3967,245,0.393,0.002,9.79,1042,904,1.754,0,0,0.098,0.677,0.406,0.209,0.062,0.861,6.679,5.062,4.571e-4,0,0,0,0,5.419,1.722,90.012,10.424,931.8,0.001,337.616,0.019,6.538e5,79,50,0.05,0.117,6.888e-4
11.91,2310.436,2310.436,2.675,4.66,-9.678,9.68,166.391,0.062,166.391,89.954,3.816,0.169,28.61,-80.599,24.408,-6.87e-6,22.173,6.251e-4,50.134,89.954,3967,245,0.393,0.002,9.79,1031,904,1.616,0,0,0.088,0.68,0.409,0.209,0.062,0.836,7.556,2.704,1.701e-4,0,0,0,0,5.939,1.739,90.012,10.423,931.8,0.001,337.615,0.018,6.316e5,79,50,0.05,0.117,6.533e-4
11.96,2310.837,2310.837,2.191,4.393,-9.669,9.67,167.018,0.062,167.018,89.954,3.807,0.171,28.61,-80.599,27.273,-6.87e-6,22.288,7.265e-4,49.045,89.954,3967,245,0.393,0.002,9.79,1022,904,1.498,0,0,0.078,0.684,0.412,0.209,0.062,0.802,8.505,0.233,4.03e-4,0,0,0,0,6.511,1.683,90.012,10.422,931.8,0.001,337.614,0.018,6.055e5,79,50,0.05,0.118,6.22e-4
12.01,2311.155,2311.155,1.708,4.165,-9.658,9.66,167.641,0.066,167.641,89.954,3.799,0.172,28.61,-80.599,30.367,-6.87e-6,22.231,9.551e-4,47.899,89.954,3967,245,0.393,0.002,9.79,1014,904,1.39,0,0,0.067,0.687,0.416,0.209,0.062,0.755,9.604,-2.44,3.041e-4,0,0,0,0,7.071,1.595,90.012,10.421,931.8,0.001,337.614,0.017,5.796e5,79,50,0.05,0.118,5.956e-4
12.06,2311.398,2311.398,1.226,3.983,-9.637,9.638,168.264,0.066,168.264,89.954,3.79,0.186,28.61,-80.599,34.091,-6.87e-6,22.002,5.244e-4,46.811,89.954,3967,245,0.393,0.002,9.79,1005,904,1.28,0,0,0.059,0.689,0.418,0.209,0.062,0.684,11.036,-5.173,-8.681e-6,0,0,0,0,7.157,1.649,90.012,10.421,931.8,0.001,337.614,0.017,5.711e5,79,50,0.05,0.118,5.745e-4
12.11,2311.558,2311.558,0.745,3.853,-9.611,9.613,168.885,0.066,168.885,89.954,3.78,0.203,28.61,-80.599,37.987,-6.87e-6,21.715,1.475e-4,45.722,89.954,3967,245,0.393,0.002,9.79,998,904,1.188,0,0,0.052,0.689,0.418,0.209,0.062,0.604,12.588,-7.822,4.363e-4,0,0,0,0,7.039,1.71,90.012,10.42,931.8,0.001,337.614,0.016,5.675e5,79,50,0.05,0.119,5.595e-4
12.16,2311.64,2311.64,0.265,3.779,-9.584,9.587,169.505,0.066,169.505,89.954,3.77,0.219,28.61,-80.599,41.883,-6.87e-6,21.257,-1.578e-5,44.633,89.954,3967,245,0.393,0.002,9.79,992,904,1.116,0,0,0.044,0.69,0.419,0.209,0.062,0.52,14.191,-10.413,-3.007e-5,0,0,0,0,6.855,1.723,90.012,10.42,931.8,0.001,337.614,0.016,5.633e5,79,50,0.05,0.119,5.508e-4
# Event APOGEE occurred at t=12.21 seconds
12.21,2311.647,2311.647,-0.215,3.766,-9.721,9.722,170.121,0.066,170.121,89.954,3.76,0.078,28.61,-80.599,45.894,-6.87e-6,20.798,2.382e-4,43.602,89.954,3967,245,0.393,0.002,9.79,1188,904,3.612,0,0,0.035,0.692,0.421,0.209,0.062,0.434,5.119,-1.098,-8.876e-5,0,0,0,0,6.862,1.613,90.012,10.42,931.8,0.001,337.614,0.016,5.508e5,79,50,0.05,0.119,5.49e-4
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=12.211 seconds
12.26,2311.572,2311.572,-0.701,3.821,-9.542,9.731,170.738,0.066,170.738,89.954,3.756,1.908,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,7.634,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.629,90.012,10.42,931.8,0.001,337.614,0.016,5.562e5,79,50,0.103,0.12,5.551e-4
12.363,2311.168,2311.168,-1.682,3.937,-9.199,9.373,171.972,0.069,171.972,89.954,3.56,1.799,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,7.514,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.558,90.012,10.421,931.8,0.001,337.614,0.016,5.518e5,79,50,0.107,0.12,5.621e-4
12.469,2310.407,2310.407,-2.663,4.293,-8.821,9,173.182,0.069,173.182,89.954,3.368,1.784,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,8.057,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.534,90.012,10.423,931.8,0.001,337.615,0.017,5.714e5,79,50,0.111,0.12,5.98e-4
12.581,2309.259,2309.259,-3.643,4.829,-8.361,8.569,174.373,0.069,174.373,89.954,3.169,1.874,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,9.351,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.61,90.012,10.425,931.8,0.001,337.616,0.018,6.156e5,79,50,0.117,0.12,6.568e-4
12.697,2307.677,2307.677,-4.619,5.481,-7.804,8.061,175.548,0.072,175.548,89.954,2.951,2.019,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,11.237,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.746,90.012,10.428,931.9,0.001,337.618,0.02,6.748e5,79,50,0.124,0.12,7.316e-4
12.821,2305.6,2305.6,-5.587,6.206,-7.148,7.473,176.696,0.072,176.696,89.954,2.7,2.181,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,13.593,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.912,90.012,10.432,932,0.001,337.621,0.021,7.423e5,79,50,0.134,0.121,8.168e-4
12.955,2302.936,2302.936,-6.544,6.973,-6.468,6.811,177.818,0.072,177.818,89.954,2.409,2.132,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,15.661,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.793,90.012,10.437,932,0.001,337.624,0.023,7.967e5,79,50,0.147,0.121,9.086e-4
13.102,2299.557,2299.557,-7.493,7.781,-5.6,6.061,178.904,0.075,178.904,89.954,2.096,2.319,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,19.003,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.054,90.012,10.444,932.2,0.001,337.628,0.025,8.777e5,79,50,0.165,0.121,0.001
13.267,2295.249,2295.249,-8.417,8.59,-4.728,5.235,179.934,0.075,179.934,89.954,1.713,2.248,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,21.977,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.027,90.012,10.453,932.3,0.001,337.633,0.027,9.439e5,79,50,0.191,0.121,0.001
13.458,2289.692,2289.692,-9.32,9.408,-3.782,4.323,180.873,0.079,180.873,89.954,1.283,2.094,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,25.244,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.967,90.012,10.464,932.5,0.001,337.64,0.029,1.012e6,79,50,0.231,0.121,0.001
13.689,2282.287,2282.287,-10.195,10.226,-2.728,3.394,181.663,0.079,181.663,89.954,0.799,2.019,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,29.141,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.118,90.012,10.478,932.8,0.001,337.649,0.031,1.087e6,79,50,0.295,0.121,0.001
13.984,2272.044,2272.044,-10.999,11.001,-1.716,2.4,182.146,0.079,182.146,89.954,0.204,1.677,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,32.715,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.083,90.012,10.499,933.1,0.001,337.661,0.033,1.152e6,79,50,0.417,0.121,0.001
14.401,2256.516,2256.516,-11.714,11.725,-0.742,1.404,181.949,0.082,181.949,89.954,0.495,1.193,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,36.207,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.041,90.012,10.529,933.6,0.001,337.68,0.035,1.212e6,79,50,0.5,0.121,0.002
14.901,2236.995,2236.995,-12.085,12.134,-0.219,0.624,180.646,0.082,180.646,89.954,1.091,0.584,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.04,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.831,90.012,10.568,934.3,0.001,337.703,0.036,1.242e6,79,50,0.5,0.121,0.002
15.401,2217.08,2217.08,-12.195,12.273,-0.035,0.655,178.619,0.082,178.619,89.954,1.383,0.654,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.785,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.202,90.012,10.608,935,0.001,337.727,0.036,1.255e6,79,50,0.5,0.121,0.002
15.901,2197.064,2197.064,-12.212,12.332,-0.019,0.276,176.079,0.085,176.079,89.954,1.71,0.276,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.777,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.057,90.012,10.647,935.7,0.001,337.751,0.036,1.255e6,79,50,0.5,0.121,0.002
16.401,2177.021,2177.021,-12.222,12.361,0.005,0.38,173.163,0.085,173.163,89.954,1.848,0.379,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.889,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.323,90.012,10.687,936.3,0.001,337.775,0.036,1.257e6,79,50,0.5,0.121,0.002
16.901,2156.975,2156.975,-12.219,12.388,-1.787e-5,0.105,169.974,0.085,169.974,89.954,2.038,0.105,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.84,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.909,90.012,10.727,937,0.001,337.799,0.036,1.256e6,79,50,0.5,0.121,0.002
17.401,2136.929,2136.929,-12.219,12.38,0.007,0.166,166.677,0.085,166.677,89.954,1.985,0.165,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.87,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.781,90.012,10.766,937.7,0.001,337.823,0.036,1.257e6,79,50,0.5,0.121,0.002
17.901,2116.886,2116.886,-12.216,12.363,0.006,0.055,163.488,0.082,163.488,89.954,1.902,0.055,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.862,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.836,90.012,10.806,938.4,0.001,337.847,0.036,1.257e6,79,50,0.5,0.121,0.002
18.401,2096.85,2096.85,-12.213,12.356,0.007,0.016,160.387,0.082,160.387,89.954,1.875,0.015,28.61,-80.599,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.865,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.858,90.012,10.846,939.1,0.001,337.871,0.036,1.257e6,79,50,0.5,0.122,0.002
18.901,2076.818,2076.818,-12.21,12.352,0.007,0.056,157.32,0.082,157.32,89.954,1.868,0.056,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.868,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.939,90.012,10.885,939.7,0.001,337.895,0.036,1.258e6,79,50,0.5,0.122,0.002
19.401,2056.791,2056.791,-12.206,12.353,0.008,0.14,154.232,0.082,154.232,89.954,1.895,0.14,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.874,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.723,90.012,10.925,940.4,0.001,337.92,0.036,1.258e6,79,50,0.5,0.122,0.002
19.901,2036.772,2036.772,-12.202,12.338,0.006,0.056,151.181,0.082,151.181,89.954,1.826,0.056,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.865,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.897,90.012,10.965,941.1,0.001,337.944,0.036,1.258e6,79,50,0.5,0.122,0.002
20.401,2016.755,2016.755,-12.199,12.339,0.007,0.047,148.163,0.082,148.163,89.954,1.853,0.047,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.867,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.797,90.012,11.004,941.8,0.001,337.968,0.036,1.258e6,79,50,0.5,0.122,0.002
20.901,1996.749,1996.749,-12.196,12.332,0.007,0.079,145.141,0.082,145.141,89.954,1.83,0.079,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,90.012,11.044,942.5,0.001,337.992,0.036,1.259e6,79,50,0.5,0.122,0.002
21.401,1976.745,1976.745,-12.192,12.334,0.007,0.095,142.106,0.082,142.106,89.954,1.869,0.095,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.87,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.989,90.012,11.084,943.2,0.001,338.016,0.036,1.259e6,79,50,0.5,0.122,0.002
21.901,1956.749,1956.749,-12.188,12.338,0.007,0.008,139.003,0.082,139.003,89.954,1.917,0.005,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.913,90.012,11.123,943.8,0.001,338.04,0.036,1.259e6,79,50,0.5,0.122,0.002
22.401,1936.759,1936.759,-12.185,12.334,0.008,0.155,135.86,0.082,135.86,89.954,1.915,0.155,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.877,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.109,90.012,11.163,944.5,0.001,338.064,0.036,1.259e6,79,50,0.5,0.122,0.002
22.901,1916.772,1916.772,-12.181,12.343,0.007,0.127,132.654,0.082,132.654,89.954,1.992,0.127,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.87,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.152,90.012,11.202,945.2,0.001,338.088,0.036,1.26e6,79,50,0.5,0.122,0.002
23.401,1896.795,1896.795,-12.177,12.35,0.007,0.137,129.334,0.082,129.334,89.954,2.056,0.137,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.872,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.228,90.012,11.242,945.9,0.001,338.112,0.036,1.26e6,79,50,0.5,0.122,0.002
23.901,1876.821,1876.821,-12.174,12.358,0.006,0.007,125.906,0.082,125.906,89.954,2.124,0.004,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.864,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.131,90.012,11.282,946.6,0.001,338.136,0.036,1.26e6,79,50,0.5,0.122,0.002
24.401,1856.854,1856.854,-12.171,12.355,0.008,0.118,122.421,0.079,122.421,89.954,2.126,0.117,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.872,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.982,90.012,11.321,947.2,0.001,338.16,0.036,1.26e6,79,50,0.5,0.122,0.002
24.901,1836.89,1836.89,-12.167,12.341,0.007,0.104,118.983,0.079,118.983,89.954,2.067,0.104,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.941,90.012,11.361,947.9,0.001,338.184,0.036,1.261e6,79,50,0.5,0.122,0.002
25.401,1816.936,1816.936,-12.164,12.329,0.007,0.052,115.633,0.079,115.633,89.954,2.015,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.954,90.012,11.4,948.6,0.001,338.207,0.036,1.261e6,79,50,0.5,0.123,0.002
25.901,1796.985,1796.985,-12.16,12.322,0.008,0.141,112.349,0.079,112.349,89.954,1.99,0.141,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.79,0,904,-11.491,0,0,38.875,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90.012,11.44,949.3,0.001,338.231,0.036,1.261e6,79,50,0.5,0.123,0.002
26.401,1777.037,1777.037,-12.156,12.33,0.007,0.131,109.026,0.079,109.026,89.954,2.06,0.131,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.871,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.224,90.012,11.479,950,0.001,338.255,0.036,1.261e6,79,50,0.5,0.123,0.002
26.901,1757.1,1757.1,-12.153,12.337,0.007,0.112,105.594,0.079,105.594,89.954,2.126,0.112,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.989,90.012,11.519,950.6,0.001,338.279,0.036,1.261e6,79,50,0.5,0.123,0.002
27.401,1737.169,1737.169,-12.149,12.324,0.007,0.152,102.152,0.079,102.152,89.954,2.07,0.152,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.874,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.883,90.012,11.558,951.3,0.001,338.303,0.036,1.262e6,79,50,0.5,0.123,0.002
27.901,1717.241,1717.241,-12.146,12.308,0.006,0.016,98.819,0.079,98.819,89.954,1.994,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.863,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.014,90.012,11.598,952,0.001,338.327,0.036,1.262e6,79,50,0.5,0.123,0.002
28.401,1697.32,1697.32,-12.143,12.307,0.007,0.076,95.541,0.079,95.541,89.954,2.001,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91,90.012,11.637,952.7,0.001,338.351,0.036,1.262e6,79,50,0.5,0.123,0.002
28.901,1677.402,1677.402,-12.139,12.297,0.007,0.09,92.29,0.079,92.29,89.954,1.963,0.09,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.87,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.077,90.012,11.677,953.3,0.001,338.375,0.036,1.262e6,79,50,0.5,0.123,0.002
29.401,1657.49,1657.49,-12.136,12.301,0.007,0.009,89.032,0.079,89.032,89.954,2.009,0.006,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.018,90.012,11.716,954,0.001,338.399,0.036,1.262e6,79,50,0.5,0.123,0.002
29.901,1637.585,1637.585,-12.132,12.298,0.008,0.147,85.735,0.075,85.735,89.954,2.012,0.147,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.877,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.196,90.012,11.756,954.7,0.001,338.423,0.036,1.263e6,79,50,0.5,0.123,0.002
30.401,1617.687,1617.687,-12.128,12.306,0.007,0.128,82.375,0.075,82.375,89.954,2.085,0.128,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.872,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.929,90.012,11.795,955.4,0.001,338.447,0.036,1.263e6,79,50,0.5,0.123,0.002
30.901,1597.795,1597.795,-12.125,12.292,0.006,0.014,79.006,0.075,79.006,89.954,2.021,0.012,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.038,90.012,11.834,956.1,0.001,338.471,0.036,1.263e6,79,50,0.5,0.123,0.002
31.401,1577.907,1577.907,-12.122,12.29,0.007,0.071,75.686,0.075,75.686,89.954,2.027,0.07,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.871,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.942,90.012,11.874,956.8,0.001,338.494,0.036,1.264e6,79,50,0.5,0.124,0.002
